#{"t_start": 1753292095.503113, "env_id": "intersection-v0"}
r,l,t
9.0,9,337.576943
0.0,6,337.807502
-3.356173,7,337.976736
-5.0,1,338.027631
0.0,5,338.13829
8.257507,11,338.421587
5.248664,13,338.836882
7.681208,9,339.104923
-0.382068,7,339.317117
10.0,10,339.5124
7.633114,9,339.786546
-1.379585,6,339.928706
-3.38103,7,340.162748
7.615917,9,340.530065
0.0,6,340.677631
-4.0,4,340.769275
9.0,9,340.970519
-1.0,5,341.151035
-1.0,5,341.38086
-3.0,6,341.519984
-1.0,5,341.69873
-1.436972,7,341.943764
8.300598,11,342.30488
8.0,8,342.461296
-1.731221,7,342.747612
-1.0,5,342.917348
-1.0,5,343.088912
-4.378299,9,343.48061
10.0,10,344.115815
8.0,11,344.450315
9.0,9,344.72895
-2.0,4,344.822792
0.0,6,344.978116
8.62673,10,345.38957
1.0,7,345.603816
8.0,8,345.868226
-2.0,5,346.010967
-2.0,4,346.16762
8.0,8,346.361742
6.218152,12,346.574948
7.626732,9,346.920429
-2.365057,5,347.040881
7.550194,10,347.404189
0.0,6,347.658499
7.219799,12,347.926484
9.615573,11,348.190421
-2.318366,5,348.3247
7.538666,11,348.766587
8.616025,10,349.006995
-2.0,4,349.160975
0.0,6,349.372102
-1.0,5,349.560335
-1.299552,4,349.726556
7.681208,9,350.014496
9.0,10,350.383924
-2.0,7,350.635737
-1.0,5,350.732
1.0,7,350.912191
-0.366834,6,351.086407
9.0,9,351.367776
9.0,9,351.629988
9.0,9,351.890842
8.0,9,352.127184
9.0,9,352.319745
0.0,6,352.559518
6.486073,12,353.083368
-3.329591,6,353.217782
-1.0,5,353.366865
1.0,7,353.63503
5.0,6,353.905448
-1.0,6,354.138522
-0.299923,5,354.293561
2.547616,13,354.538341
8.0,11,355.025749
0.0,6,355.224455
-1.0,5,355.401816
0.0,6,355.543017
9.0,9,355.87155
9.0,9,356.107701
-1.0,5,356.2804
-1.299552,4,356.44676
6.840734,13,356.959068
0.0,6,357.118597
-0.526602,9,357.391741
-3.712106,7,357.645738
5.613594,13,358.01197
-2.0,4,358.175457
-0.777392,11,358.513797
-2.897778,12,359.026745
9.0,9,359.411319
10.0,10,359.738334
6.562945,9,359.999413
0.0,5,360.127017
7.62673,10,360.308544
0.0,6,360.547378
1.460174,12,360.96645
9.0,9,361.342991
0.0,6,361.476072
8.242327,11,361.86907
9.0,10,362.174402
0.0,6,362.385806
1.549949,9,362.814431
0.0,5,363.034226
-1.379585,6,363.194744
7.536675,12,363.727367
0.158681,6,363.959131
-2.0,4,364.093714
-1.0,5,364.227113
5.0,6,364.562562
9.0,9,364.910549
-2.365057,5,365.084486
-1.438648,9,365.359094
0.0,5,365.472328
-1.0,5,365.693845
0.0,6,365.90588
0.0,6,366.208379
8.62673,10,366.555465
9.0,9,366.881003
-1.379585,6,367.057903
9.0,9,367.426134
-1.299552,4,367.588224
10.0,10,367.912178
8.615844,10,368.211784
-1.0,6,368.392389
-1.960532,5,368.568276
6.538578,13,369.059531
9.0,9,369.336601
0.0,5,369.520585
7.537044,12,369.837655
9.0,9,370.211367
-1.318719,6,370.464293
8.681208,10,370.878353
8.62673,10,371.135822
-1.0,5,371.278293
-3.316297,6,371.475027
-4.384508,11,371.689963
-1.0,5,371.871169
1.0,6,372.074274
9.0,9,372.371832
7.562942,11,372.631924
7.101684,12,373.07938
8.0,10,373.516612
6.536747,11,373.800873
-2.0,4,373.957324
3.0,9,374.20156
-0.57992,5,374.403035
10.0,10,374.710273
9.0,9,374.899445
7.633114,9,375.150893
-0.299923,5,375.352179
6.626744,8,375.635789
8.615844,10,375.921148
-0.681243,6,376.147826
0.0,6,376.307463
0.0,6,376.433268
-0.299923,5,376.547206
8.633113,10,376.757888
-1.0,5,376.942032
9.0,9,377.220322
10.0,10,377.531793
-3.678979,7,377.814414
9.0,9,377.975399
8.615844,10,378.310871
9.0,9,378.61444
-1.0,5,378.831563
8.617423,10,379.149149
9.0,9,379.477178
6.175804,11,379.834835
0.0,6,380.022109
-2.0,3,380.112359
-2.444964,6,380.319813
0.0,6,380.482301
5.182778,11,380.793476
-1.57953,4,380.998332
8.618513,10,381.373001
6.62673,9,381.502038
-1.372771,6,381.674363
0.420014,6,381.88495
7.143634,13,382.295806
7.62673,10,382.6131
7.54087,11,382.907034
-2.444964,7,383.067802
-2.460952,8,383.357262
9.0,9,383.650521
8.0,8,383.911387
6.552042,10,384.193513
-0.449307,8,384.438416
1.0,7,384.795552
-2.0,4,384.970241
0.0,6,385.12211
9.0,9,385.479824
7.61852,9,385.701103
9.615832,11,386.135342
8.615844,10,386.468288
0.0,5,386.676413
7.681208,10,387.225373
8.235026,11,387.528662
7.549949,10,387.769421
6.617508,8,388.042193
6.117083,11,388.230671
0.0,6,388.389536
-5.0,1,388.442144
8.618513,10,388.785168
-1.0,5,388.95506
6.188159,12,389.278133
8.618513,10,389.569054
-3.395661,9,389.877359
0.0,6,390.108917
6.550267,9,390.535127
-2.836562,12,390.91565
6.18137,11,391.334322
3.154216,13,391.775498
8.615844,10,392.122462
-2.384168,8,392.347046
8.0,8,392.63441
-3.356173,10,393.027998
8.0,10,393.33625
0.0,6,393.542074
-1.0,5,393.73829
6.617508,10,393.950118
-0.57992,5,394.136932
-0.958767,6,394.232911
5.877259,12,394.538
9.0,9,394.773605
-1.0,6,394.931831
0.0,6,395.128374
8.618513,10,395.443765
8.0,8,395.760038
9.0,9,395.98879
-0.299923,5,396.133374
7.615917,9,396.428875
-1.0,5,396.654484
7.250792,10,397.084718
-2.609076,7,397.262161
-1.0,5,397.428891
7.29705,10,397.691126
-0.666847,6,397.877824
-4.440556,9,398.154174
9.0,9,398.397756
6.298868,10,398.763476
0.0,6,398.952669
8.550311,11,399.255695
-1.372771,6,399.346946
8.616025,10,399.569389
-1.84084,4,399.765278
-1.318719,6,399.953061
-3.356173,6,400.181912
-0.634719,6,400.361471
-2.382567,7,400.546973
-1.0,7,400.726156
-0.31878,7,400.928777
-2.691146,7,401.170899
8.618513,10,401.367134
-2.0,6,401.59536
-2.444964,5,401.743372
10.0,10,401.945801
9.0,9,402.104896
1.0,7,402.310359
0.158681,6,402.49396
8.459792,13,403.007913
9.0,9,403.320726
-2.0,4,403.417427
8.616025,10,403.59845
8.236201,11,404.021377
0.0,6,404.158059
10.0,10,404.53206
10.0,10,404.726976
0.0,6,404.873686
8.633113,10,405.041602
-3.0,12,405.486079
10.0,10,405.696736
-2.0,6,405.839835
0.0,6,406.060812
8.618513,10,406.390456
-2.51166,7,406.648977
-2.0,4,406.804154
8.552042,11,407.105053
-2.0,4,407.22924
8.0,10,407.517057
1.0,6,407.731344
7.475492,11,408.107756
-0.366834,7,408.367361
6.606248,12,408.775
-1.0,5,408.884468
-2.318366,5,408.989343
8.0,8,409.327738
-2.754992,9,410.024521
-0.57992,5,410.204623
-1.0,5,410.35701
7.0,9,410.758204
-1.0,5,410.946511
7.538649,11,411.303336
0.0,6,411.472121
-2.365057,5,411.645143
8.633113,10,411.859233
8.617423,10,412.235944
0.0,6,412.434379
-2.373197,5,412.556132
-1.379585,6,412.752672
1.0,7,413.04528
9.0,10,413.374654
8.617423,10,413.726073
9.0,10,413.974925
7.298444,10,414.362797
8.681208,10,414.659701
-0.299923,5,414.790972
9.0,9,415.057754
8.616025,10,415.355507
6.0,13,415.833172
7.550194,10,416.159972
0.0,6,416.270008
10.0,10,416.553893
7.473582,12,416.927646
9.0,9,417.046503
4.472926,13,417.351997
-0.382068,7,417.579286
9.0,9,417.838386
8.616025,10,418.132886
0.0,6,418.32734
-2.373197,6,418.475375
-1.318719,6,418.712256
9.0,9,418.890161
7.488255,11,419.211645
-1.0,4,419.316211
8.0,8,419.57066
9.0,9,419.833684
9.0,9,420.06614
-1.0,6,420.297631
10.0,10,420.527747
0.158681,6,420.687705
9.0,9,421.043668
10.0,10,421.295594
-2.0,4,421.428163
9.0,9,421.697228
7.633114,9,421.956368
0.700013,6,422.116254
0.0,6,422.414298
-1.0,5,422.586165
-1.382578,8,422.753534
9.616017,11,423.100389
-1.0,5,423.201366
0.0,6,423.32845
8.615844,10,423.660439
0.0,6,423.860174
-1.0,6,424.013579
10.0,10,424.347579
10.0,10,424.689581
9.0,9,424.958308
-1.0,6,425.111046
9.618511,11,425.48977
10.0,10,425.82502
10.0,10,426.068962
-1.318719,6,426.215316
8.0,8,426.348273
-1.372771,6,426.515965
9.0,9,426.684361
-1.646455,7,426.970274
-2.0,4,427.055285
-2.0,4,427.175457
0.0,6,427.428249
9.0,9,427.849219
-1.0,5,427.942227
9.0,9,428.267321
9.0,9,428.542675
-0.946861,6,428.741623
7.473313,11,429.218546
-4.0,2,429.31682
10.0,10,429.648864
7.552044,11,430.038076
0.0,7,430.338529
-1.0,5,430.516033
6.139074,13,430.848853
7.617435,9,431.07858
1.0,7,431.249953
0.0,6,431.481342
-0.31878,7,431.638346
8.615844,10,432.011573
-1.84084,4,432.146323
7.0,11,432.595129
10.0,10,432.792287
10.0,10,433.09038
0.0,6,433.249655
-2.0,4,433.459979
10.0,10,433.677747
7.157986,12,434.069543
-1.0,5,434.207177
0.700013,6,434.504158
-1.0,5,434.680836
-1.299552,4,434.802497
0.0,6,434.945741
-3.0,3,435.055945
8.298371,11,435.35957
9.0,9,435.642155
-1.0,5,435.822893
9.0,9,436.049965
9.0,11,436.544262
-3.034573,6,436.719905
-3.0,8,437.058291
5.170605,11,437.449324
8.0,8,437.855099
9.0,9,438.304287
-1.372771,6,438.463848
-0.841249,5,438.599233
7.244344,10,438.940832
-1.372771,6,439.159187
0.0,6,439.329401
-1.0,5,439.502581
9.0,9,439.747212
0.0,5,439.897142
0.0,6,440.05506
0.0,6,440.259521
8.617423,11,440.481229
0.158681,6,440.646454
0.0,5,440.791012
1.0,7,441.039397
9.0,9,441.287882
1.0,7,441.530793
-1.379585,6,441.698927
-2.0,4,441.857586
0.158681,6,442.060359
10.0,10,442.357606
7.488255,11,442.866517
-1.0,5,443.102863
7.61852,9,443.395312
9.0,9,443.645681
7.2423,11,444.08557
7.298444,10,444.399607
0.0,8,444.649432
7.616072,9,444.99987
-1.0,7,445.193841
9.0,9,445.512417
-2.0,4,445.728203
9.0,9,446.064625
7.681208,9,446.26154
10.0,10,446.681584
0.0,6,446.849764
5.485955,13,447.346145
-1.318719,6,447.521999
0.0,6,447.690187
9.0,9,447.886002
0.0,7,448.097405
9.0,9,448.430832
0.0,7,448.625981
9.0,9,448.812788
8.300598,11,449.230306
-1.57953,4,449.390286
0.0,5,449.594609
-3.0,8,449.880355
-1.666651,5,450.110505
-1.0,5,450.220168
9.0,9,450.534659
-1.0,4,450.606065
-1.0,5,450.800653
7.306349,12,451.261307
-1.373258,7,451.486949
-1.318719,6,451.639424
-2.370348,5,451.807569
-1.379585,6,451.941669
1.0,7,452.141168
9.0,9,452.375671
2.549861,13,452.827695
2.158667,8,452.968428
-1.222746,6,453.211109
-1.690719,7,453.362974
-1.318719,7,453.589556
8.62673,10,454.03089
-2.0,4,454.232536
-1.372771,6,454.449438
-1.0,5,454.600264
9.0,9,454.936222
-2.370348,5,455.082157
-1.94673,5,455.244034
8.616025,10,455.491696
3.161284,13,455.813722
0.0,6,455.951871
-1.0,6,456.115357
0.0,6,456.226337
-1.0,5,456.445177
-2.0,4,456.576699
9.0,9,456.739449
0.0,6,456.989933
10.0,10,457.22916
0.0,5,457.352462
6.527788,11,457.834259
8.617423,11,458.093263
9.0,9,458.397347
-2.460952,7,458.583925
9.0,10,459.003387
9.0,9,459.359513
8.681208,10,459.804212
-1.379585,5,459.9129
0.0,5,460.044321
-2.0,4,460.205418
9.0,9,460.442017
-2.365057,5,460.624248
10.0,10,460.988511
7.561352,12,461.349633
9.0,9,461.712305
-5.0,1,461.761241
-1.366575,6,461.945861
-1.0,5,462.152268
9.0,9,462.394607
10.0,10,462.657931
10.0,10,462.932181
-1.0,7,463.183492
0.0,6,463.30798
-2.809999,8,463.65227
8.62673,10,463.896548
-2.0,5,464.088418
7.60652,12,464.500722
-1.0,5,464.793486
-1.0,5,464.935541
-2.0,6,465.095193
-0.299923,5,465.269636
10.0,10,465.513777
-2.0,5,465.638765
10.0,10,465.902642
9.0,9,466.230593
-2.222375,5,466.365273
9.618511,11,466.588318
-2.436558,6,466.808757
-1.318719,6,466.96765
8.62673,10,467.269366
6.536731,12,467.549555
1.0,7,467.876485
9.0,9,468.022004
7.562942,11,468.217398
9.0,9,468.482919
-1.318719,6,468.6382
8.615645,10,469.016069
-1.366575,6,469.223427
-1.0,5,469.428544
9.0,9,469.694257
0.158681,6,469.918337
-0.841249,5,470.087671
9.0,9,470.302349
7.552807,10,470.557133
-5.0,1,470.603376
8.552042,11,470.934199
6.152303,12,471.289193
-2.444964,6,471.426498
-1.84084,4,471.570937
-1.0,5,471.727962
4.0,13,472.107786
9.0,9,472.432817
-0.57992,5,472.640249
9.0,9,472.996407
0.0,6,473.221574
10.0,10,473.46837
0.0,6,473.662203
0.0,6,473.972808
0.0,6,474.217428
7.681208,9,474.584681
-1.0,5,474.706017
-1.373258,7,475.34874
-3.0,5,475.491103
7.61852,9,475.725947
8.0,8,475.886498
10.0,10,476.283075
-1.299552,4,476.483409
8.550311,11,476.825086
0.0,6,477.021192
0.0,6,477.233728
-1.825059,7,477.448456
9.0,9,477.785328
6.259894,10,478.09595
9.0,9,478.321498
9.0,9,478.496001
10.0,10,478.762913
-2.0,4,478.875055
8.681208,10,479.11516
-0.299923,5,479.252985
1.0,7,479.52165
7.297037,11,479.973985
-1.0,5,480.16743
-1.0,6,480.349709
-1.0,6,480.595829
6.306432,9,480.939952
-1.0,5,481.109244
9.0,10,481.394027
-1.0,5,481.574429
1.0,7,481.924531
-0.57992,5,482.108338
9.0,9,482.29311
7.681208,9,482.622889
9.0,9,482.908027
-1.034657,8,483.22745
-5.0,1,483.288405
-1.373258,7,483.524821
10.0,10,483.927555
-1.0,5,484.096946
0.0,5,484.208286
8.615844,10,484.617741
-1.0,5,484.77814
9.0,9,484.959551
-1.0,9,485.242997
-3.0,7,485.426913
7.229499,11,485.86855
9.0,9,485.982002
9.0,9,486.28854
-1.0,5,486.44847
9.0,9,486.688317
8.0,10,486.951932
0.0,6,487.111261
-1.0,5,487.247935
-2.0,7,487.49848
10.0,10,487.754594
7.617435,9,487.996571
-0.841249,5,488.154753
8.0,8,488.370098
9.0,9,488.633036
-5.0,1,488.681812
9.0,9,488.917741
8.0,8,489.207015
-2.437045,7,489.4614
-3.316297,4,489.577691
10.0,10,489.800775
-2.51166,7,490.050099
-1.793535,7,490.293592
-1.0,4,490.456284
9.0,9,490.766242
-1.0,5,490.874405
7.24229,11,491.298143
8.633113,10,491.600388
-2.386033,9,491.961508
10.0,10,492.219989
6.536747,11,492.544823
-1.0,5,492.7074
9.0,9,493.006002
7.257553,10,493.310013
0.0,5,493.488036
0.0,6,493.611295
8.472889,12,494.025597
1.0,7,494.222651
9.0,9,494.493532
0.0,6,494.608413
-3.0,7,494.861597
6.550179,12,495.175264
8.615844,10,495.387777
0.0,6,495.576086
0.0,6,495.752328
-1.0,5,498.247998
9.0,9,498.507652
-1.0,5,498.655952
-2.0,4,498.813019
10.0,10,499.134352
8.615844,10,499.3857
-1.372771,6,499.580874
-2.0,7,499.85685
-2.0,4,500.002913
-1.318719,7,500.202761
-2.436558,6,500.381728
10.0,10,500.695632
-2.759177,6,500.877081
-1.0,5,501.008782
8.562943,11,501.345349
7.616072,9,501.72107
9.0,9,501.965197
-5.0,1,502.027996
9.0,9,502.333967
1.0,7,502.526218
-1.0,5,502.709774
-2.0,6,502.878862
9.0,9,503.214132
7.54087,11,503.675565
8.633113,10,503.92682
1.0,7,504.114847
8.615645,10,504.395187
7.616072,9,504.755025
8.633113,10,505.012276
-0.961325,6,505.255428
9.0,9,505.544729
0.0,6,505.688388
-1.446814,7,505.91513
9.0,9,506.156811
8.617423,10,506.402527
-0.57992,5,506.546683
8.189369,12,506.788525
7.615917,9,506.932175
9.0,9,507.190751
2.7,8,507.522407
7.633114,9,507.843438
0.0,6,508.02025
0.0,6,508.280821
0.0,6,508.546705
-1.372771,8,508.77714
10.0,10,509.037873
-1.0,5,509.188155
-2.436558,6,509.347955
6.115102,12,509.697619
-0.366834,7,509.945187
2.0,8,510.116522
-1.0,8,510.356494
7.617435,9,510.561432
-0.841249,5,510.737168
0.0,6,510.849135
-0.381164,7,510.996198
9.0,9,511.301924
0.0,6,511.523591
-2.444964,6,511.705018
7.552044,10,511.926772
7.61852,9,512.145743
10.0,10,512.391498
-2.318366,5,512.50764
7.615917,9,512.91543
8.549894,11,513.300249
-1.0,5,513.400709
7.562943,10,513.820931
7.549949,10,514.131746
0.0,6,514.290683
0.0,6,514.490664
10.0,10,514.761192
9.0,9,515.091739
-2.0,6,515.374285
-0.366834,7,515.638244
9.0,9,515.8786
10.0,10,516.18206
9.0,9,516.460267
-2.0,7,516.76007
9.0,9,516.969529
9.0,9,517.283834
-0.299923,5,517.449493
0.0,5,517.573855
9.0,9,517.744293
5.176584,12,518.203371
0.0,6,518.362323
10.0,10,518.626764
0.0,6,518.831615
0.0,6,519.069408
8.633113,10,519.447117
-1.0,7,519.675586
9.0,9,519.954035
7.61852,9,520.144394
0.0,6,520.393588
0.0,6,520.565577
-1.0,6,520.685339
8.0,8,521.009754
-0.57992,5,521.195791
-1.372771,6,521.409756
8.0,10,521.739196
9.0,9,522.026719
-1.0,5,522.249271
7.472962,11,522.490567
9.0,9,522.899914
0.0,6,523.066962
-1.0,5,523.208791
0.0,5,523.288972
-2.222375,5,523.43427
-1.318719,6,523.58557
1.0,7,523.922863
8.617423,11,524.230881
0.0,6,524.482315
10.0,10,524.816127
6.0,13,525.288241
-2.526331,9,525.616731
10.0,10,525.826738
-0.31878,7,526.02343
-1.0,5,526.130296
-2.0,5,526.3206
-0.299923,5,526.466381
9.0,9,526.745613
8.0,8,526.952199
-4.0,2,527.054218
6.185466,11,527.327875
0.0,6,527.466709
8.0,11,527.725779
0.0,5,527.852999
-1.372771,6,528.149828
-2.318366,5,528.338276
9.0,9,528.504796
-1.0,5,528.668885
9.0,9,528.968465
-1.0,5,529.157847
7.163455,13,529.599475
9.0,9,529.85248
0.420014,6,529.970702
8.617423,10,530.266747
-2.000061,6,530.551803
-0.841249,5,530.728155
-1.0,5,530.90248
9.0,9,531.10835
-2.436558,6,531.330331
8.681208,10,531.544635
9.0,9,531.91424
9.0,9,532.14104
7.550321,10,532.478885
0.0,6,532.667179
0.0,6,532.937975
-1.366575,6,533.170817
9.0,10,533.540398
9.0,9,533.790469
6.179853,10,533.981868
5.53639,13,534.477716
0.0,6,534.737309
9.0,9,535.044221
9.0,9,535.255892
-5.0,1,535.314872
9.0,9,535.61434
7.549949,10,535.928527
10.0,10,536.218877
0.0,6,536.382611
-1.0,5,536.55716
-1.0,5,536.723071
0.0,6,536.937265
0.0,5,537.104353
9.0,9,537.407865
7.539083,11,537.800145
11.0,11,538.039812
-2.318366,5,538.178964
-1.372771,6,538.35314
7.626732,9,538.646687
-1.379585,6,538.848277
10.0,10,539.151836
7.288122,10,539.40338
-0.841249,5,539.54093
0.0,6,539.747696
8.0,9,540.018079
9.0,9,540.39092
0.0,6,540.609365
7.617435,9,540.884053
-0.299923,5,541.050802
7.617435,9,541.472493
8.633113,10,542.092408
0.0,6,542.345891
8.681208,10,542.760994
8.300598,11,543.141747
-1.0,5,543.350173
7.460174,12,543.77414
7.615917,9,543.948992
8.618513,10,544.177124
8.0,8,544.452164
-2.318366,5,544.62869
8.0,8,544.827218
10.0,10,545.121688
7.681208,9,545.382019
-1.0,5,545.539025
10.0,10,545.960487
9.0,9,546.299415
8.0,8,546.656757
0.0,6,546.93358
9.0,9,547.201288
0.0,6,547.33672
0.700013,6,547.607699
7.562942,11,547.926309
-1.366575,6,548.100345
-1.0,5,548.278724
8.0,8,548.68574
9.0,9,548.918916
5.0,6,549.114957
8.681208,10,549.510655
8.243919,11,549.865946
8.0,8,550.110225
-2.0,4,550.213053
0.0,6,550.399669
9.0,9,550.650638
4.457151,13,551.046366
9.0,9,551.286738
1.0,7,551.454677
0.0,5,551.570725
-1.0,5,551.734865
7.141319,13,552.18502
0.0,6,552.364865
0.0,6,552.516608
-3.436985,6,552.706776
8.0,8,552.890655
-2.436558,6,553.120831
10.0,10,553.30185
10.0,10,553.646726
9.0,9,553.933246
-0.381164,6,554.106955
0.0,6,554.31475
8.0,8,554.557226
9.0,9,554.829946
-1.0,5,555.038495
8.62673,10,555.49491
7.617435,9,555.776607
0.0,6,555.916002
9.0,9,556.234291
-1.318719,6,556.376047
9.0,9,556.646258
4.605874,13,557.162923
0.0,5,557.291517
7.245512,10,557.636885
0.0,6,557.881851
8.617423,10,558.218518
8.0,8,558.553119
10.0,10,558.937177
9.0,9,559.397965
7.617435,9,559.654526
8.0,8,559.96338
-1.0,5,560.121332
3.0,9,560.489639
8.618513,10,560.959291
-1.379585,6,561.178189
8.0,8,561.522611
-2.0,7,561.685372
-2.0,4,561.872001
-1.366575,6,562.084596
0.0,6,562.27901
8.0,8,562.607025
-1.0,5,562.82157
-0.57992,5,562.927076
10.0,10,563.277502
6.61742,10,563.658641
1.0,6,563.868262
1.0,6,564.077392
10.0,10,564.360802
9.0,9,564.599673
0.0,6,564.785988
0.0,5,564.848385
-1.0,5,565.077972
10.0,10,565.320099
0.0,6,565.525839
-1.0,5,565.705981
0.0,6,565.968778
8.615844,10,566.276382
10.0,10,566.67149
9.0,9,566.9063
0.0,5,567.087248
-1.379585,6,567.284419
-1.57953,4,567.4313
-1.447446,7,567.71433
8.0,8,568.087369
10.0,10,568.402522
8.615844,10,568.739453
0.420014,6,568.940439
9.0,9,569.295929
8.236201,11,569.590605
9.0,9,569.824167
0.0,6,570.085374
9.0,9,570.399127
9.0,9,570.65716
-1.0,5,570.80737
0.0,7,570.919495
9.0,9,571.123286
-1.0,5,571.287018
-3.0,8,571.556
9.0,9,571.823335
-1.372771,6,571.98061
0.0,6,572.21274
-1.0,5,572.29371
-2.687862,6,572.509115
9.0,9,572.83378
9.0,9,573.123439
8.62673,10,573.376315
8.0,8,573.492021
9.0,10,573.825441
-1.0,6,574.049832
9.0,9,574.334632
-1.0,7,574.529052
8.0,10,574.771307
0.700013,6,574.948729
-1.0,5,575.066529
-1.372771,6,575.241241
9.617421,11,575.508926
1.0,7,575.773556
-1.0,5,575.90364
-1.0,5,576.082675
-1.0,5,576.216029
9.0,9,576.470363
-2.458619,7,576.644215
5.459006,13,577.073244
9.0,9,577.407141
0.0,6,577.541292
-1.0,5,577.717264
-2.436558,6,577.864537
8.0,9,578.240063
7.61852,9,578.424701
-1.0,5,578.600001
10.0,10,578.949782
-2.436558,6,579.221217
9.0,9,579.35583
8.229218,12,579.849736
9.0,9,580.1927
9.0,9,580.540987
0.0,6,580.643918
9.0,9,580.864534
10.0,10,581.28278
-2.0,6,581.483992
-1.373258,7,581.717961
7.562943,10,582.00915
-0.675908,6,582.21155
-1.372771,6,582.395395
-1.0,5,582.596046
-2.838445,3,582.701975
10.0,10,582.950047
8.62673,10,583.11888
-1.0,5,583.202827
-0.381164,7,583.489485
8.0,8,583.724041
9.0,9,584.046761
1.0,7,584.207958
6.550267,9,584.441465
-1.0,5,584.62287
-0.382068,7,584.749713
8.552805,11,585.195623
-0.841249,5,585.354186
0.0,6,585.45779
-1.299552,4,585.576316
-2.436558,6,585.766521
8.0,8,585.957962
7.550194,10,586.234834
0.700013,6,586.365887
0.0,5,586.491066
7.617435,9,586.809429
-1.0,5,587.045478
-1.0,5,587.265843
0.0,6,587.441689
0.0,6,587.6743
5.538569,13,588.016743
8.0,10,588.211918
-1.0,5,588.359544
6.527406,13,588.75183
-0.373185,6,588.893873
-5.0,1,588.964426
0.0,6,589.148907
8.615844,10,589.398489
0.0,5,589.498031
7.61852,9,589.691425
-0.299923,5,589.881748
0.0,6,590.077341
-1.0,5,590.292461
-1.318719,6,590.545847
9.0,9,590.805449
9.0,9,591.078044
9.0,9,591.432289
7.488255,11,591.684333
7.633114,10,591.982099
-1.372771,6,592.260692
0.0,6,592.515776
-2.0,4,592.648808
0.0,6,592.8499
-0.841249,5,593.021117
10.0,10,593.344158
10.0,10,593.737812
0.038539,7,594.001739
0.0,6,594.18469
-5.0,1,594.240785
8.615645,10,594.65746
-1.0,5,594.837561
10.0,10,595.159917
0.0,6,595.394994
-3.0,3,595.531883
9.0,9,595.782449
9.0,9,595.955357
7.353108,10,596.169594
9.0,9,596.420457
-1.746906,6,596.635294
-1.0,5,596.782749
-2.370348,5,596.871936
-1.0,5,597.044636
7.626732,9,597.368121
10.0,10,597.563012
0.0,6,597.809609
8.615645,10,598.226934
9.0,9,598.557464
-1.299552,4,598.688204
9.0,9,599.094715
0.0,6,599.279471
9.0,9,599.550441
10.0,10,599.940524
0.0,6,600.144877
10.0,10,600.468793
0.0,6,600.660452
7.617435,9,601.034835
9.618511,11,601.170092
10.0,10,601.499261
1.0,7,601.754197
9.0,9,602.036053
9.0,9,602.242227
-3.0,12,602.675099
0.0,6,602.808901
-0.31878,7,602.959412
9.0,9,603.256452
10.0,10,603.562977
8.0,8,603.809085
8.538593,12,604.290115
-1.0,5,604.433382
-0.841249,5,604.659828
-1.0,5,604.850517
8.0,8,605.21485
-1.0,5,605.356952
9.0,9,605.660605
0.0,6,605.863356
6.297039,10,606.137059
9.0,9,606.471015
10.0,10,606.734847
9.616017,11,607.051942
8.615844,10,607.393265
-5.0,1,607.453946
0.0,6,607.656678
0.0,6,608.309821
9.0,9,608.549234
7.538963,11,608.891709
7.617435,9,609.228208
9.0,10,609.548248
0.0,5,609.674663
-2.0,4,609.847878
7.538666,11,610.085177
10.0,10,610.256016
-1.0,5,610.439347
6.244616,10,610.761901
10.0,10,611.050688
0.0,5,611.18409
8.298371,11,611.597422
8.616025,10,611.858145
-3.0,7,612.109234
0.0,6,612.279199
-1.84084,4,612.408968
9.0,9,612.574621
-1.0,5,612.754911
9.0,9,612.925964
9.0,9,613.140656
-2.0,8,613.439055
0.420014,6,613.653799
0.0,6,613.871404
7.61852,9,614.092583
-2.0,6,614.247859
8.0,8,614.514899
-1.0,5,614.697628
0.0,6,614.914351
9.0,9,615.255023
2.0,8,615.503395
10.0,10,615.749934
10.0,10,616.098212
0.0,5,616.289578
0.0,6,616.428149
-0.299923,5,616.690167
10.0,10,616.97506
9.0,10,617.229494
9.0,9,617.58214
7.633114,9,617.757308
1.0,7,617.998923
9.0,9,618.220167
-5.0,1,618.277244
10.0,10,618.491221
0.0,6,618.652248
8.633113,10,618.965337
9.0,9,619.217995
9.0,9,619.496499
-0.841249,5,619.666589
9.0,9,619.902546
7.61852,9,620.24435
-2.0,7,620.465263
8.0,8,620.670451
10.0,10,620.871968
9.0,9,621.095986
-1.0,5,621.249721
-1.299552,4,621.367247
0.0,6,621.532424
-1.0,5,621.73446
0.0,6,621.964597
10.0,10,622.261086
9.0,9,622.660395
8.0,8,622.947972
9.0,9,623.225023
1.0,7,623.429085
-1.366575,6,623.62594
8.681208,10,623.967788
10.0,10,624.205274
9.0,9,624.515804
9.0,9,624.76881
-1.0,5,624.935283
1.0,6,625.129312
0.0,5,625.268254
-1.0,5,625.426981
9.0,9,625.697902
9.0,9,625.92099
-1.0,5,626.049539
7.617435,9,626.313773
8.633113,10,626.676915
2.0,8,626.932887
9.0,9,627.424726
8.550311,11,627.90789
4.0,6,628.083872
0.0,6,628.227958
8.552805,11,628.562795
9.0,9,628.773255
0.0,6,628.983963
0.0,6,629.144029
-2.0,5,629.393746
9.0,9,629.670343
-1.0,5,629.936878
-0.841249,5,630.094359
0.0,6,630.294237
10.0,10,630.644104
-3.0,5,630.843415
8.681208,10,631.182054
10.0,10,631.458119
9.0,9,631.661482
