#{"t_start": 1753301393.756704, "env_id": "highway-fast-v0"}
r,l,t
21.619327,30,325.305528
22.153555,30,325.673952
20.820221,30,326.034903
22.686888,30,326.39768
20.853555,30,326.755731
21.553549,30,327.109272
22.151242,30,327.488812
21.953247,30,327.876228
20.020221,30,332.282552
22.152931,30,332.657207
22.152931,30,333.028292
21.953247,30,333.398989
21.853555,30,333.7548
22.153555,30,334.124233
22.020221,30,334.477748
20.953555,30,334.879995
22.020221,30,335.292085
22.420221,30,335.734223
4.720221,8,335.852709
21.853554,30,336.335291
22.020221,30,336.788773
22.020221,30,337.294411
20.286882,30,337.70933
21.919023,30,338.135751
21.153555,30,338.545024
21.886882,30,338.976018
22.053554,30,339.373083
7.786888,12,339.539446
21.920178,30,339.934054
20.986888,30,340.339911
22.053555,30,340.731733
21.30146,30,341.115096
1.799377,3,341.159096
20.320221,30,341.542
21.153555,30,341.926524
20.886888,30,342.30582
20.686258,30,342.677537
22.020221,30,343.058692
21.819919,30,343.454578
20.95266,30,343.846515
20.520221,30,344.22139
22.020221,30,344.577117
21.886844,30,344.926761
20.020221,30,345.28257
20.153549,30,345.641608
21.186888,30,345.999741
22.152931,30,346.350314
20.786888,30,346.706687
21.36933,30,347.060733
20.986888,30,347.409834
21.453555,30,347.761556
21.78658,30,348.109143
20.686264,30,348.460918
20.420221,30,348.809353
8.853555,14,348.990264
20.786883,30,349.350224
22.020221,30,349.706328
20.720178,30,350.065554
20.286888,30,350.430224
22.420221,30,350.801088
22.020221,30,351.161785
21.520221,30,351.522858
21.753204,30,351.873278
21.985994,30,352.223931
21.920178,30,352.579587
20.586888,30,353.218731
22.386265,30,353.574719
21.953247,30,353.941132
21.686888,30,354.312817
22.152931,30,354.667144
22.020221,30,355.035444
22.020221,30,355.412122
20.086888,30,355.785157
16.153554,23,356.103047
22.020221,30,356.502348
21.653554,30,356.886991
22.152931,30,357.315206
20.653555,30,357.698444
21.153554,30,358.078974
21.786888,30,358.436793
21.586888,30,358.799589
22.419598,30,359.162251
20.886844,30,359.516507
4.886887,8,359.616208
22.020221,30,359.977853
21.26933,30,360.346285
20.020221,30,360.707014
22.020221,30,361.066552
22.286888,30,361.420419
20.286888,30,361.77064
20.553555,30,362.121825
20.153555,30,362.504079
21.153555,30,362.891926
21.420221,30,363.290324
20.819913,30,363.648023
21.220221,30,363.998977
22.020221,30,364.406554
22.153555,30,364.799986
22.020221,30,365.150277
21.920178,30,365.543529
22.153555,30,365.91823
22.085366,30,366.269301
21.020221,30,366.647789
22.020221,30,366.997502
22.020221,30,367.360628
22.153555,30,367.750854
21.653549,30,368.109359
21.352661,30,368.486495
20.786888,30,368.834882
21.752931,30,369.18084
21.886882,30,369.558573
21.953247,30,369.913466
22.020221,30,370.263427
21.853554,30,370.619375
20.153555,30,370.970803
21.020221,30,371.330828
21.920178,30,371.681575
21.185994,30,372.031901
22.020221,30,372.387307
21.520221,30,372.751978
22.153555,30,373.103192
21.652661,30,373.45833
22.086803,30,373.820587
20.853554,30,374.192397
20.919297,30,374.558322
21.286887,30,374.907072
11.269329,15,375.088813
20.853555,30,375.443958
21.753555,30,375.791743
20.353555,30,376.153614
21.020221,30,376.526568
21.020221,30,376.875039
21.620221,30,377.222143
22.152931,30,377.573968
22.020221,30,377.917843
20.986888,30,378.538398
22.053247,30,378.884453
21.28658,30,379.239261
21.986888,30,379.59302
12.353555,19,379.821119
20.153555,30,380.182922
22.020221,30,380.557104
21.920178,30,380.910745
9.720215,15,381.092861
21.653554,30,381.455147
21.386887,30,381.807944
22.452931,30,382.171632
22.052623,30,382.557515
20.020221,30,382.914192
21.920178,30,383.290665
11.553555,17,383.49813
22.020221,30,383.859457
7.520221,11,384.0036
21.586844,30,384.382711
21.886888,30,384.738008
21.785951,30,385.097039
22.020221,30,385.463069
12.820221,20,385.721067
20.920221,30,386.11241
21.68658,30,386.479091
22.020221,30,386.883775
22.420221,30,387.279805
22.020221,30,387.638277
21.853554,30,388.015068
20.020221,30,388.409177
22.020221,30,388.773319
22.152931,30,389.128869
21.886888,30,389.483635
20.686888,30,389.841553
22.020221,30,390.205422
22.020221,30,390.557699
21.286888,30,390.903264
22.15347,30,391.250487
22.020221,30,391.600645
20.653555,30,391.953652
21.720221,30,392.335121
20.786887,30,392.685735
21.32022,30,393.079227
21.853554,30,393.476892
22.020221,30,393.931907
20.82022,30,394.356954
22.020221,30,399.087498
20.353243,30,399.532782
21.653555,30,399.933584
22.020221,30,400.303753
3.72022,6,400.38097
20.520221,30,400.751228
15.086844,23,401.066996
21.653554,30,401.474128
20.086888,30,401.85639
22.085366,30,402.247223
22.020221,30,402.647348
20.885994,30,403.035663
20.186888,30,403.428835
21.920178,30,403.860378
20.986888,30,404.280425
20.686267,30,404.666066
21.220221,30,405.030284
22.286888,30,405.386514
21.519327,30,405.799705
20.553555,30,406.196207
4.986888,8,406.309661
22.153554,30,406.698051
22.420221,30,407.069343
22.020221,30,407.444609
22.020221,30,407.797966
21.320221,30,408.160171
21.75351,30,408.866985
22.286265,30,409.254556
20.886888,30,409.617625
20.153555,30,410.060839
21.352662,30,410.463441
8.619598,13,410.620379
21.886882,30,410.984755
22.020221,30,411.345577
21.886882,30,411.712741
21.919598,30,412.07972
21.953555,30,412.436669
22.152931,30,412.794723
21.286888,30,413.143073
21.953548,30,413.499415
21.32022,30,413.886378
22.152931,30,414.29885
20.686537,30,414.702058
22.686225,30,415.073715
20.586888,30,415.46629
21.986888,30,415.849353
21.21961,30,416.237513
21.386888,30,416.599699
20.253555,30,416.950869
21.62022,30,417.306474
21.553549,30,417.657411
22.119329,30,418.004578
21.853506,30,418.351384
22.153555,30,418.713451
21.985994,30,419.072012
22.020221,30,419.442204
22.119592,30,419.796776
21.853247,30,420.151253
22.420221,30,420.524115
21.420221,30,420.877225
14.720221,21,421.126873
20.319327,30,421.481328
20.886888,30,421.84564
21.953555,30,422.20026
20.020221,30,422.555201
21.986887,30,422.921721
21.220221,30,423.268232
22.153555,30,423.62644
21.820221,30,423.98852
22.286888,30,424.376341
21.92022,30,424.736497
22.020221,30,425.089114
21.953554,30,425.447837
9.519598,14,425.634623
22.153555,30,426.031827
21.120221,30,426.389256
21.985994,30,426.749023
20.98658,30,427.122898
22.286888,30,427.486804
21.552979,30,427.851005
22.020221,30,428.246519
21.952943,30,428.645217
21.820221,30,429.018125
6.053555,10,429.151062
21.585994,30,429.534513
21.353549,30,429.908638
22.153555,30,430.286705
21.686844,30,430.662007
5.020221,8,430.777919
21.653548,30,431.177506
15.120221,23,431.525228
10.620221,15,431.741075
8.885957,13,431.924227
22.286887,30,432.323745
21.153554,30,432.730427
20.220216,30,433.118208
22.020221,30,433.531157
22.020221,30,433.944396
21.753555,30,434.355517
21.620221,30,435.063813
21.720221,30,435.475331
7.820221,12,435.637649
22.052356,30,436.054994
22.153555,30,436.438877
21.153555,30,436.792449
22.420221,30,437.144944
20.020221,30,437.538049
21.652661,30,437.899489
22.152931,30,438.258226
22.020221,30,438.673061
21.520221,30,439.086084
20.853555,30,439.447269
13.420221,20,439.683009
22.153555,30,440.025848
21.886882,30,440.385715
21.920178,30,440.740096
22.020221,30,441.097428
22.020221,30,441.454861
21.386844,30,441.812471
22.020221,30,442.170467
20.320221,30,442.524905
21.319327,30,442.873595
21.953247,30,443.220504
22.020221,30,443.569553
21.886882,30,443.921964
22.020221,30,444.278612
21.985994,30,444.634871
21.652655,30,444.989798
22.119327,30,445.346662
22.152931,30,445.701501
20.920221,30,446.053243
21.786888,30,446.403385
21.020221,30,446.754997
22.020221,30,447.108938
22.385686,30,447.466492
20.853555,30,447.819989
20.186888,30,448.171775
21.819327,30,448.524605
21.053555,30,448.884442
20.220221,30,449.238029
22.020221,30,449.595654
21.886882,30,449.950009
21.386888,30,450.301969
20.919598,30,450.655619
20.953555,30,451.002686
21.720221,30,451.357081
22.152931,30,451.70724
22.020221,30,452.060119
21.12022,30,452.410653
22.286888,30,452.763431
22.020221,30,453.115647
7.786888,12,453.260957
22.153554,30,453.606339
21.953247,30,453.951977
20.353555,30,454.307593
21.720215,30,454.653396
22.020221,30,455.023429
20.885995,30,455.393839
22.020221,30,455.779857
22.020221,30,456.139208
22.020221,30,456.520816
21.620183,30,456.888635
22.020221,30,457.284981
22.153555,30,457.685451
20.320221,30,458.058521
22.020221,30,458.433853
22.020221,30,458.806771
21.020221,30,459.168648
22.020221,30,459.849386
22.020221,30,460.217279
16.853555,26,460.552848
15.95232,24,460.862647
21.453555,30,461.229883
20.286888,30,461.612034
22.020221,30,461.991243
22.286888,30,466.331645
21.620221,30,466.735763
21.786888,30,467.125139
21.820221,30,467.486181
22.152931,30,467.853579
22.020221,30,468.212605
21.886882,30,468.576768
22.020221,30,468.969547
21.853514,30,469.329445
21.886844,30,469.678966
22.020221,30,470.050966
22.252931,30,470.405039
22.019284,30,470.755852
21.886882,30,471.111645
22.020221,30,471.465717
21.520221,30,471.814624
21.820221,30,472.167705
21.786888,30,472.525313
21.953555,30,472.882504
22.020221,30,473.230146
21.553247,30,473.58006
21.586887,30,473.977169
20.886888,30,474.369953
20.320221,30,474.719006
